type,char,group,def,pinyin
寬式,𥀬,"吳,粵,徽",①瘡口結成的痂；②魚鱗，鱗狀物,丹陽=ɪ˥;杭州=ʔiɛ̃˥˧;寧波=ʨiɪʔ˥;上海=i˥˧;溫州=i˧˥;湯溪=ie;廣州=im˧˥;績溪=iẽi˨˩˧
寬式,礘,"平,客",①（魚）張口呼吸：魚浮頭～喇；②形容擺動,南寧=ŋəp˨;梅縣=ŋap˩
寬式,豶,湘,公的，雌性動物,婁底=ɣun˩˧
寬式,,平,齜，露出牙齒,南寧=ŋen˥˧
寬式,䶕,"官,吳,徽",①齒露唇外；②牙齒不齊,南通=po˨˩;南京=p ̕ɑ˨˦;杭州=ba˨˩˧;金華=bɣa˨˦;寧波=bo˨˩˧，bo˦;無錫=bo˨˩˧，bo˧˩，bu˨˩˧;上海=bo˨˧;蘇州=bo˧˩;績溪=pɤ˧˥
寬式,,吳,①用食鹽、酒、石灰等醃；②一種两頭尖的海蟹,丹陽=ʦ ̕ɑŋ˧;杭州=ʨiɑŋ˧;寧波=ʨ ̕iã˦，ʨ ̕iã˥˧;上海=ʨ ̕iã
寬式,闞,官,姓,柳州=k ̕ã
寬式,躂,粵,由高處跌下,廣州=tat˧
寬式,𨅏,粵,邁，跨,廣州=lam˧
寬式,蹻,"官,粵,吳",①跛；②高蹻；③跨過去；④（足）抬高,西寧=ʨ ̕ia˨˩˧;廣州=k ̕iu˧˩;嘉興=ʨ ̕iɔ˥˩
寬式,蹨,"官,客",腳踏住然後轉動,銀川=nian˥˧;深州=ȵia˨˩˧
寬式,蹴,粵,按著東西躍上去：～上墻頭,廣州=ʦ ̕ok˥
寬式,蹾,官,①重物猛然落地，重重地往下放；②顛，顛簸,濟南=tuẽ;洛陽=tun˧;萬榮=tuei˥˩;南通=tɛ̃˦˨;烏魯木齊=tuŋ˦
寬式,蹱,"吳,粵",走路身體前傾，不穩欲跌,丹陽=ʦ ̕ɔŋ˨˦;寧波=ʦ ̕oŋ˦;蘇州=ʦ ̕oŋ˥˩˨;無錫=ʦ ̕oŋ˦˨˦;廣州=ʦoŋ˥˧
寬式,蹳,"贛,客",①打～：在板車後面幫助推車；②用腳挪物,萍乡=pɔ˩˧;梅縣=pat˩
寬式,䗵,吳,蠶病：白～蠶（死後發白）,無錫=ʨiã˦，ʨiã˥˧
寬式,𢅭,粵,～～㡁㡁：衣著不整,廣州=lai˨˧
寬式,黢,"官,吳",①黑暗無光亮；②背著人活動，言行不光明正大；③很黑：面孔曬得～黑,牟平=ʨ ̕y˥˩;南通=ʨ ̕øʔ˦;杭州=ʦ̕əʔ˥;蘇州=ʦ ̕əʔ˥;無錫=ʦ ̕əʔ˥
寬式,髈,吳,大腿，大腿骨,丹陽=p ̕ɑŋ˥;寧波=p ̕ɔ̃˦;蘇州=p ̕ã˥˩;溫州=p ̕uɔ˧˥
寬式,㹙,"閩,吳",牛犢,漳平=a)i˧˩;寧波=ã˧˥;溫州=iɛ˧˥
寬式,舚,吳,舌頭伸出：伊舌頭～勒嘴唇外頭,無錫=t ̕iɪ˦˨˦，t ̕iɪ˦˩˨
寬式,,吳,積聚,上海=zɤ˨˧;無錫=zei˧˩，zʏ˧˩，ʐɤɯ
寬式,𥣘,"贛,吳,平,湘",①穀粒不飽滿；②物體表面向內凹陷,萍乡=iɛ˩˧;南昌=iɛt˥;黎川=iap˧;寧波=iɪʔ˥;湯溪=ie˥;宜章=ie˧;婁底=ie˩˧;瀏陽=ie˦;新干=iɛt˧
寬式,穧,"閩,吳",①多；②堆垛,建甌=ʦai˥;無錫=ʦi˦˨˦，ʦi˦˩˨
寬式,蠞,閩,海蟹,福州=ʦ ̕ieʔ˥
寬式,𠐿,粵,懜～：自以為是，不聽人言,廣州=hɐŋ˥˧
寬式,𢤁,湘,～辣：潑辣（多用於女性）,婁底=sɤ˧˥
寬式,儳,粵,高低參差不齊,廣州=ʦ ̕am˨˩
寬式,𦤨,"官,湘,吳",①因通風不良而黴變；②因潮濕不通風腐爛而發出的黴味；③～氣： 受人家的氣而又無法說明,銀川=vu˥˧;婁底=un˦;無錫=uəʔ˥
寬式,齁,"官,贛,晉,徽,吳",1 ①食物太鹹或太甜，使喉嚨受到刺激；②氣喘；③表示程度深；④發急；⑤非常：極（多用於不滿意）,濟南=xou˨˩˧;牟平=xou˥˩;銀川=xəu˦;南通=xe˨˩;南京=xəɯ˧˩;萍乡=hœ˩˧;太原=xəu˩;績溪=xi˧˩;金華=hiu˧
寬式,齁,"官,吳",2 睡覺時打呼嚕；⑦很薄,南通=xe˧˥;金華=hiũ ⑥
寬式,鐯,"吳,客",①剪；②（用鎬）刨：～茬子,溫州=ʥia˨˩˨;深州=tʂuau˧
寬式,,閩,用手掏或挖洞,福州=k̕au˥
寬式,𩞉,湘,貪食；進食的模樣不雅觀,婁底=ʣɤŋ˩˧
寬式,𦢊,"閩,粵,平",①浮腫；②肉湯等變質而鼓泡；③大疙瘩,福州=p ̕uʔ˥;廣州=p ̕ɔk˥;南寧=pok˥
寬式,𦢏,"粵,吳",①腫块；②特指毒瘤；③外表臃腫、不整齊,廣州=løy˧˩;湯溪=le˨˩˧
寬式,劖,"官,粵,平,閩,湘",①尖的東西進入或穿過物，扎，刺；②刺激,柳州=ʦ ̕ã˧˩;廣州=ʦam˨;南寧=ʦam˨˩;海口=sɔm˨˩;婁底=ʣã˩˧
寬式,鵮,"官,贛,晉,粵,平,湘,徽",①尖嘴的鳥或家禽等啄物；②鳥禽用尖嘴攻擊；③鵝鴨等扁嘴類用嘴取食物；④（動物）口銜物，叼,萬榮=tʂ ̕æ)˥˩;銀川=ʨ ̕ian˦;南通=k ̕ã˨˩;南昌=ʦan˦˨;新干=ʦan˥˧;太原=ʨ ̕ie˩;廣州=tam˥˧;南寧=ʦ ̕em˥˧;婁底=tã˦;績溪=ʦɔ˧˩
寬式,,吳,牛羊等用角頂人或觸物,丹陽=kæʔ˥;寧波=ʥyəʔ˩˨;上海=ʨyʔ˥
寬式,𨑊,"官,晉,湘",①多；②人多且擁擠；③拖泥帶水，無頭緒，不乾脆,濟南=naŋ˨˩;牟平=nɑŋ˨˧˩;柳州=noŋ˦;神木=nã˥˧;吳堡=nɤu˥˧;新化=lən˦˥
寬式,䜎,吳,反復叮囑：我～仔伊幾遍哉,無錫=lɐ˨˩˧，lɔ˨˩˧
寬式,證,吳,爭論、辯論：你根本勿懂，搭你是～勿明白葛,無錫=tʂəŋ˦˨˦，ʦən˦˩˨
寬式,癠,客,瘦弱,梅縣=ʦe˦
寬式,,吳,翻動眼珠，出眼白，常用來表示不高興或責怪，制止等意思：～白眼,無錫=piɪ˦˨˦，piɪ˦˩˨，pie˦˨˦
寬式,,吳,①味辣；②皮膚稍有疼痛之感,上海=huᴀʔ˥;蘇州=huaʔ˥
寬式,爉,粵,火,廣州=lap˧
寬式,,"官,吳,徽",①東西水濕瀝乾、控乾；②液體下滴；③過濾,南京=li˦;上海=li˨˧;丹陽=li˩;杭州=li˥;寧波=li˨˩˧;無錫=li˨˩˧，li˧˩;績溪=ȵieʔ˦˨
寬式,瀳,平,（水）往外泄：～出水,临桂=ʦ ̕æ)˥˧
寬式,瀨,粵,1 （少量）澆，曬,廣州=lai˨
寬式,瀨,徽,2 通稱較小的河流,績溪=t ̕ɔʔ˧˨
寬式,,客,能力強，有本事,梅縣=lak˥
寬式,䫤,粵,眉目之間,廣州=mɐŋ˥˧
寬式,謽,"官,晉,客",頂嘴；強辯：～嘴,徐州=ʨiaŋ˥˩;神木=ʨiã˥˧;深州=ʨiaŋ˧˩
寬式,韛,晉,風箱,太原=pai˦˥;忻州=pæ˥˧;吳堡=pɑe˥˧;應縣=pɛi˨˦
寬式,覴,"贛,粵",用力睜大（眼），瞪眼,南昌=tɛn˦˨;廣州=tɐŋ˥˧
寬式,䌢,粵,～～丁丁：形容垂下的條狀物,廣州=leŋ˨˩
寬式,繵,贛,～子：纜繩,新干=han˨˦
寬式,䌟,吳,①編織；②梳辮子,上海=pᴀʔ˥;蘇州=pɑʔ˥
寬式,,客,頭發長得密（跟“稀、疏”相對）,梅縣=ŋiuŋ˩
寬式,鬑,粵,單用。胡鬍～鬚：連鬢鬍子,廣州=lim˨˩
寬式,,贛,～頭（貶語）：鬎鬁頭,新干=k ̕at˧
寬式,騮,"官,粵",猴子，特指精明靈活的猴子,柳州=lɐu;廣州=lɐu˥
寬式,,吳,①快走；②形容詞前附加成分,上海=ɕyø˥˧;蘇州=ɕiø˥;無錫=ɕiø˦，ɕiɤ˥˧
寬式,䟉,閩,上下抖動,海口=siak˧
寬式,,吳,①疾速竄行；溜走；②匆忙地去一趟某處；③快走：還有半個鐘頭，我到街浪～一趟就轉來,丹陽=sɑʔ˥;寧波=zɐʔ˩˨;無錫=zaʔ˨˦，zaʔ˧
寬式,,平,（腰）略彎,南寧=k ̕əm˧
寬式,,吳,乾魚,寧波=k ̕ɔ˦
寬式,攘,徽,殺人,黟縣=nɑŋ˥˨
寬式,𪃏,"官,贛,平,吳,粵",①用以誘鳥的馴鳥；②指跟別人配合引誘人上當的人；③江湖郎中、相士等稱自己的助手；④打人敵對集團內部的人，有的地方稱為“綫人”；⑤介紹人，無貶義,柳州=mɐi˧˩;黎川=mi˧˥;南寧=mui˨˩;溫州=mai˧˩;廣州=mui˧˩
寬式,蘙,粵,草木茂盛、濃密,廣州=ɐi˧
寬式,蠚,"官,湘",①禾～子：剛從田裏收割回來的含有大量稻葉、禾芒等混雜物的稻實；②一些體表長有細毛的昆蟲與人體接觸後，使人產生騷癢、刺痛或灼痛的感覺,貴陽=xo˥;婁底=xo˩˧;長沙=xo˨˦
寬式,蘝,閩,辛辣氣味,雷州=hiam˨˦
寬式,櫨,贛,傳統結構的房屋架在前後墻上或柱子上的梁,萍乡=lu˦
寬式,櫳,粵,門～子：舊式房屋大門裏有一道防護門，用橫的圓木杠加框做成，可以拖拉開或關。此圓木杠叫門櫳子,廣州=loŋ˨˩
寬式,,吳,①彎曲；②使彎曲,溫州=au˧
寬式,醲,官,稠厚；渾濁,柳州=noŋ˨˦
寬式,礧,"官,吳,湘",①滾動；②龍骨水車；③打骨～：打栗暴，把食指和中指彎曲起來，用骨節打人的頭頂；④～子：砻一類的器具,柳州=lɐi;杭州=lei˩˧;溫州=lai˩;新化=lɤ˧;邵阳=nuei˨˦;祁阳=lui˧˥
寬式,齞,閩,①露出牙齒；②嘻笑,雷州=ŋieŋ˨˩
寬式,齙,"粵,贛",①牙齒外邊增生之齒；②牙齒不整齊，露出來,廣州=pau˨;瀏陽=pau˩
寬式,𪗨,粵,（鼠、蟲）咬,廣州=ʦɐt˨
寬式,鹺,官,（cuó） 鹹,南通=sɤ˦˨
寬式,黨,吳,處所：啥何～（什麼地方）,嘉興=tã˦
寬式,𥍇,粵,烏～～：烏黑無光，黑暗,廣州=mɐŋ˥˧
寬式,嚽,閩,指比較近的事物,福州=ʦuoi˥˧
寬式,㿺,官,（皮和肉）分離：曬～皮兒,深州=pau˧˩
寬式,䁽,粵,粗略看（閱讀），掃視,廣州=lap˧
寬式,闥,"徽,官",①檻～：窗子，窗戶；②魚～子：賣魚時放魚貨的台板,績溪=t ̕ɔʔ˧˨;南通=t ̕ɑʔ˥
寬式,䠩,粵,疲勞：行得好～,廣州=kui˨
寬式,蠛,官,～～蚊兒：蠓。也說蠛蚊,四川=me˨
寬式,巇,官,～乎：差點兒；險些,銀川=ɕi˦
寬式,幱,"客,吳,贛",圍裙,于都=lã˦;寧波=lɛ̃˥˧;新干=lan˨˦
寬式,巉,"官,徽",①險也；②陡：爾條路太～了,濟南=tʂ ̕ã˨˩˧;績溪=ʦ ̕ɔ˨˩˧;歙縣=ʦ ̕a˧˥
寬式,,"官,吳",衣冠不整潔：～ （不修邊幅）,西寧=lɛ˨˩˧;柳州=læ˦;丹陽=læ˧
寬式,䵬,"吳,贛",黑色,上海=tᴀʔ˥;寧波=t ̕æʔ˥;無錫=t ̕aʔ˥;瀏陽=ta˦
寬式,,客,不單用。～實：健壯,深州=piau˧
寬式,矲,官,①矮小的人：他是個地裡～子；②坐不直，半靠半坐,北京=pai˨˩˧
寬式,穭,官,～生子：①不種自生的穀物；②自學成才的手藝人,牟平=lu˨˩˧
寬式,穮,"粵,平",①鬆，泡，虛，暄騰；中心空；②（植物子實）不飽滿；③（木頭）內部不結實,廣州=p ̕ɐu˧;南寧=pau˨˩
寬式,,吳,竹枝；小竹棍,溫州=suɔ˧˥
寬式,纂,官,髮髻,洛陽=ʦuan˥˧;蘭州=ʦuan˦
寬式,籇,"湘,客",捕魚的一種竹籠子,長沙=xau˩˨;于都=hɔ˦
寬式,臖,"閩,吳,湘,徽",①腫痛，灼痛；②淋巴結腫大，腫起,福州=hɔyŋ˨˩˨;上海=ɕin;蘇州=ɕin˥˩˨;溫州=ɕyoŋ˦˨;婁底=ɕyn˧˥;績溪=ɕiã˧˥
寬式,璺,"官,徽",陶瓷或玻璃等器具上的裂痕,南通=mɛ̃˨˩˧;績溪=miã˨;黟縣=mɛi˧
寬式,舋,粵,①（時間、空間的）邊緣，盡頭；②緊（沒有富餘）：錢帶得好～，差一啲就唔夠用；③極限： 到～lɛk˥（精明到家了）,廣州=mɐn˧
寬式,𤘃,"閩,吳",用竹篾編成的曬物器具,古田=liaʡ˨;漳平=lia˥˧;寧波=liɪʔ˩˨;溫州=li˨˩˨
寬式,䥛,吳,鐮刀,寧波=ʨiɪʔ˥;蘇州=ʨiəʔ˥
寬式,鏾,"官,吳,湘,徽",①閹割禽畜；②芟刈雜草,柳州=sẽ˨˦;杭州=ɕiɛ̃˥;上海=ɕi˥˧;湯溪=sie˧˩;長沙=siẽ˥;婁底=sĩ˧˥;績溪=sẽi˧˥;歙縣=sei˨˩˧
寬式,鐇,平,錛子,南寧=p ̕un˥˧
寬式,鏺,"官,閩",①收割莊稼；②用刀斧等削,洛陽=p ̕ə˧;萬榮=p ̕ɤ˥˩;雷州=p ̕ɔ˥;漳平=pua˥
寬式,,官,消化不良,武漢=ʦ̕ɿ˧˥
寬式,饊,官,～子：一種麵食，把麵搓成細條，扭成花樣，油炸製成,濟南=sã˥;蘭州=san˦
寬式,鰉,官,～魚：裸鯉，青海湖所產的一種魚,蘭州=xuɔŋ˥˩
寬式,鯶,官,草～：草魚,南京=xun˦
寬式,爒,"官,湘,吳",①用火烤，去掉肉皮上的碎毛；②把新鮮蔬菜或切成細條、薄片的新鮮紅薯放在沸水裏稍煮一會兒；③火燒,北京=liau˨˩˧;銀川=liɔ˥˧;婁底=liɤ˩˧;無錫=liɐ˨˦，liɐ˦，liɔ˨˦
寬式,譫,粵,不單用。話多，多嘴令人討厭,廣州=ʦap˧
寬式,譠,粵,謾罵，諷刺,廣州=tan˥˧
寬式,嚲,"粵,官",下垂,廣州=tɔ˧˥;四川=to˧
寬式,,官,～餬兒：一種用麵粉和青菜、粉絲、花生米、黃豆等調煮而成的半稠的粥,徐州=ma˨˩˧
寬式,廮,閩,放置,福州=ɛiŋ˥
寬式,㸊,"官,贛,湘",①溫度高；②接觸溫度很高的物體表面使乾燥、焦脆；③烫,柳州=læ˨˦;萍乡=la˩˧;益阳=lai˥;衡阳=lai˨˩˧;新化=læ˦˥;邵阳=nai˧˥
寬式,瀴,"官,吳",涼；冷镇,南通=iŋ˦˨;丹陽=ʨiŋ˩;杭州=ʔin˥;寧波=iŋ˦;上海=in;蘇州=in˥˩˨
寬式,瀿,官,～水：水從堤岸的縫隙中管湧流出,南通=fã˦˨
寬式,瀼,粵,淰～：（衣物）吸水過多貌,廣州=nɔŋ˨
寬式,竇,客,1 （蜂）窩,北流=teu˦;容縣=tau˦˨;博白=teu˦˨
寬式,竇,晉,2 圪～：火爐的爐炕，放爐灰的地方,太原=təu˦˥
寬式,躄,"吳,湘",①用腳側擊人；②～子：雙足殘廢的人,溫州=p ̕i;婁底=pi˦
寬式,孃,官,父親的妹妹,柳州=niɑŋ˦
寬式,,閩,直走并且快步如飛：疾～,福州=iʔ˥
寬式,𥎞,湘,～隻眼：鑽個窟隆,長沙=ʦõ˦˩
寬式,䌥,"官,晉,吳",絎，用針綫固定面兒和裏子以及所絮的棉花等，缝（被子）,洛陽=in˥˧;萬榮=ȵiei˥;太原=iŋ˥˧;寧波=iŋ˧˥
寬式,纃,閩,苎麻織的布，一般用于製夏衣,福州=ʦɛ˨˩˨
寬式,,吳,①有臭味；②變臭,溫州=oŋ˦˨
寬式,齧,"粵,贛",①咬，啃；②亂猜忌別人,廣州=ŋɐt˨;瀏陽=ŋa˦
寬式,,贛,絡腮：～鬚鬍子,黎川=tɛu˨;新干=tɛu˥˧
寬式,鬖,閩,毛髪長而散乱,廈門=san˨˩
寬式,趯,粵,跑，逃：快～開,廣州=tɛk˧
寬式,𡓲,粵,（物）砸下來，掉下來,廣州=tɐp˨
寬式,櫼,"閩,吳,湘,徽,粵,官",①楔子；②將楔子捶打進木把兒或榫頭裏；③將東西強塞進去；④別人事將辦成從中破壞,古田=ʨieŋ˥;漳平=ʦĩ˨˦;溫州=ʦaŋ˧;嘉興=ʨie˥˩;長沙=ʨiẽ˧;婁底=ʦĩ˦;新化=ʨiɛ)˧;益阳=ʨiẽ˧;衡阳=ʨien˦˥;浮梁=sie˨˩˧;廣州=ʦim˥˧;南通=ʦɛ̃˨˩
寬式,欃,粵,箕，箕形物,廣州=ʦ ̕am˧˩
寬式,𨆪,"吳,粵",①一腳著地跳著行进；②指路滑，足趾貼地慢行；③踹，蹬：～佢一腳,寧波=gəŋ˨˩˧;溫州=ʨ ̕iaŋ˦˨;廣州=iaŋ˧
寬式,䩍,"官,吳",臉色蒼白憔悴：白～～｜～～白,南通=liɤ˧˥;丹陽=liɔ˨˦;杭州=liɔ˩˧;寧波=lio˨˦;上海=liɔ˨˧;蘇州=liæ˧˩;無錫=liɐ˧˩，liæ˧˩，liɔ˧˩
寬式,䩌,粵,皮皺,廣州=ʦ ̕au˨˩
寬式,䫬,湘,低（頭）,婁底=ʦ ̕in˦˨
寬式,,客,牲畜大口食或咬人,梅縣=kap˥
寬式,𥌮,粵,能幹，聰明，有本事,廣州=lɛk˥;東莞=ŋɛk˦
寬式,鷝,閩,體形小羽青色的一種鳥,福州=βɛiʔ˨˦
寬式,囁,晉,～出：遇事不敢出頭，沒有出息,太原=niəʔ˨
寬式,𡄵,粵,咧（嘴），露出牙齒,廣州=i˥˧
寬式,黮,吳,～暗：天完全黑了,無錫=dø˧˩，dɤ˧˩
寬式,,吳,器皿邊緣的缺損,溫州=ŋa˨˩˨
寬式,劗,"官,吳,徽",①砍；②用刀快速地切，剁，剃；③指買肉類或熟的禽肉,南通=ʦã˨˩;南京=tʂɑŋ˦;上海=ʦᴇ˨;績溪=ʦɔ˧˩
寬式,䆊,閩,播；撒,福州=iɛ
寬式,䵙,"客,贛",①黏：餈粑～牙齒；②貼近：你俚幾個人總喜歡～在一起,長汀=ta˨;瀏陽=tia˧，tiaŋ˧
寬式,䉩,閩,嬰儿用的摇籃,漳州=ɔ˦˥
寬式,䉪,閩,竹編的容器,福州=lai˧
寬式,䉬,吳,蘆席,上海=fi˦;蘇州=fi˥˩˨;杭州=fi˥;無錫=fi˦˨˦，fi˦˩˨
寬式,儹,平,聚積：亞啲嘢～做一堆,南寧=ʦon˧
寬式,魕,吳,①處世精明老練；資格老；②精明老練的人,杭州=tɕy˥˧
寬式,鑊,"吳,客,粵",铁鍋,金華=oʔ˨˩˨;寧波=ɦoʔ˩˨;蘇州=ɦoʔ˧;上海=ɦoʔ˦;連城=vauʔ˥;新丰=vɔk˥;廣州=uɔk˨;東莞=vɔk˨
寬式,鐳,官,舊時的銅制圓邢貨幣,柳州=lɐi˦
寬式,,"官,客,徽",把比較粗大的木料鋸開：～樹｜～板,四川=kai˧;于都=kæ˨;績溪=kɔ˧˥
寬式,鐴,贛,鏵犁的一部分，犁嘴是破土的尖，犁鐴是卷土的曲鐵板,瀏陽=pia˦
寬式,,吳,形容在眼前飛快掠過,無錫=saʔ˥
寬式,𪖪,官,按住鼻孔噴氣，使鼻涕排出,萬榮=ɕi˥
寬式,,"官,客",①（飯食）過於爛熟；②吃得很腻,銀川=nuəŋ˦;上猶=nɔ)˩
寬式,,官,①塗抹；②揩拭；③光滑，平滑；④明亮閃光；⑤空，一無所有,四川=kuaN˦;武漢=kuaŋ˧˥
寬式,䭞,粵,油～：油脂變質的氣味,廣州=iɛk˧
寬式,䑌,吳,煮沸去除血腥氣,溫州=la˧˩
寬式,䑋,"官,湘",①～當兒肉：狗、豬身上鬆軟、不成形的肥肉；②肥而腻人,南通=lõ˥;衡阳=nian˨˩˧;新化=iɔ̃;祁阳=ȵiaŋ˧˥
寬式,,官,不單用。食槽：豬～子,深州=tʂ ̕a˧˩
寬式,鰣,吳,一種名貴的海魚,寧波=zɿ˨˦
寬式,䱵,閩,一種海魚,福州=uŋ˥
寬式,飉,吳,小風：南～風,無錫=liɐ˨˦
寬式,譅,粵,說話說得多；費勁兒地說：～破喉嚨（喊破了嗓子）,廣州=sap˧
寬式,䜝,官,討好：～倒,貴陽=t ̕uan˥˧
寬式,劘,"粵,平",用刀削,廣州=mɐi˥˧;南寧=məi˥˧
寬式,癧,吳,頸部淋巴腺腫大,寧波=liɪʔ˩˨;蘇州=liəʔ˧;溫州=li˨˩˨
寬式,㶒,吳,①將竹器浸於水面晃動、拍擊使乾凈；②水面與物面相平；③水波蕩漾；④物浮水面叫～,寧波=t ̕ɛ̃˦;上海=t ̕ən3
寬式,,客,大雨的聲音,梅縣=ʦ ̕at˥
寬式,竉,粵,孔穴，洞：穿～,廣州=loŋ˨˧
寬式,鐾,"官,吳,徽,平",①將火柴在砂皮上摩擦使燃燒；②把刀在皮、布、石上反復摩擦使鋒利,南通=p ̕i˨˩˧ ;上海=bi˨˧;蘇州=bi˧˩;無錫=bi˨˩˧，bi˧˩;績溪=p ̕ɿ˨;南寧=pui˨
寬式,羼,官,～帶：附著在被裏、褥裏的一層布，便於拆洗,牟平=ʦ ̕an˨˧˩
寬式,𢑆,湘,彎（腰）,長沙=kõ˩˧
寬式,,閩,憋住勁用力,廈門=tĩ˨˩
寬式,纈,粵,結子,東莞=ŋik˨
寬式,𦆻,粵,副詞。～亂：胡亂,廣州=lɐp˨
寬式,耱,"官,晉",①平整土地的一種長方形農具；②用耱平整土地,萬榮=mɤ˧;銀川=mə˩˧;蘭州=mɤ˩˧;應縣=muɤ˧˩
寬式,,官,～腮鬍子：①絡腮鬍子，連著鬢角的鬍子；②長滿絡腮鬍子的臉,徐州=nɔ˥˩
寬式,,官,（頭髮）積垢,武漢=ʦɿ˨˩˧
寬式,鬙,粵,（毛髪）長，密,廣州=sɐŋ˨˩
寬式,驐,"官,閩,客,吳,徽,贛",閹割畜禽等動物生殖器,南通=tɛ̃˨˩;福州=touŋ˥;于都=tuẽ˧˩;上海=tən˥˧;蘇州=tən˥;溫州=tø˧;績溪=tã˨˩;歙縣=tin˥˩;新干=tun˥˧
寬式,驏,官,（騎不加鞍的馬）磨傷（屁股）,烏魯木齊=ʦ ̕an˥˩
寬式,覿,"官,平",盯，注視，看,武漢=ti˨˩˧;灌陽=tie˧˥
寬式,攞,"官,粵,客",①撕，扯；②買（布）；③拿；取,柳州=luǒ;廣州=lɔ˧˥;東莞=ŋɔ˧˥;深州=luo˨˩˧
寬式,鷙,徽,陰險兇狠,績溪=ʨieʔ˧˨
寬式,,吳,圍聚,上海=lø˨˧;無錫=lø˨˦，lɤ˨˦
寬式,蘻,吳,苦～～：食物發苦,嘉興=ʨi˧˥
寬式,䫴,吳,咬緊牙齒,溫州=jiaŋ˩
寬式,䫲,"閩,吳",①腫；浮腫；②面虛而色黃,廈門=ham˨˩;上海=hᴇ˥˧
寬式,,官,尪～：貧病交加；窮困潦倒,銀川=•luei
寬式,𥌽,粵,烏～～：懵懂無知貌,廣州=aŋ˥˧
寬式,囇,閩,一下,福州=lɑ
寬式,躒,湘,勞累（對方）（禮貌用語）,婁底=liɔ˧˥
寬式,躓,粵,突然一驚,廣州=ʦɐt˨
寬式,䘆,"贛,客,湘,粵",蚯蚓，多指小蚯蚓,萍乡=ɕiẽ˧˥;于都=ɕĩ˧˥;新化=ɕiɛ̃˨˩;祁阳=ɕian˥˧;邵阳=ɕiɛ̃;廣州=hyn˧˥
寬式,圝,"官,晉,湘,平",①團（動詞）：～成圪蛋；②團（量詞）：一～繩；③不停地嚼；④喋喋不休；⑤完整的，圓满的，圓形；⑥了結,柳州=luã˧˩;神木=luɛ˦;長沙=lõ˩˧;湘潭=nɔn˩˨;益阳=lə̃˩˧;婁底=nuẽ˩˧;新化=lõ˩˧;衡阳=luen˩;韶山=nuɛn˩˧;南寧=lon˨˩
寬式,黰,吳,發霉,丹陽=ʦeŋ˥;上海=ʦən
寬式,罏,"贛,湘",鉢：砂～（沙鍋）,萍乡=lu˦;婁底=lɤu˩˧
寬式,黐,"官,閩,粵,吳",①黏；②一種粘鳥、蟬等工具；③（小孩）纏住（大人）,南通=ʦ ̕ɿ˨˩;建甌=t ̕i˥;雷州=t ̕i˧;廣州=ʦ ̕i˥˧;無錫=ʦ ̕i˦ ，ʦ ̕i˥˧
寬式,穰,"官,晉,吳,徽",①棉花；②稻、麥等的莖稈；③稻草屑,萬榮=ʐʌŋ˥;南通=yõ˧˥;應縣=zɑŋ˧˩;娄煩=zɑ);交城=ʐɤ˩;溫州=ȵy˧˩;歙縣=ȵiɑ˥
寬式,儻,吳,坦～～：從容的樣子,嘉興=tã˦
寬式,,"官,吳",①斜伸出；②突出，聳出，戳出；③上身向前傾斜,南京=tʂ ̕oŋ˦;上海=ʦ ̕oŋ
寬式,,閩,蝉,福州=ʦieŋ˥˧
寬式,鑌,湘,用別針把東西固定在紙、布等物上,長沙=pin˧
寬式,𩟔,粵,吃的俗稱,廣州=ʦ ̕at˧
寬式,𧭤,粵,訬～：指桑罵槐以擠對人、壓迫人,廣州=pau˧
寬式,癭,"官,粵",瘤子,濟南=iŋ˨˩˧;徐州=iŋ˧˥;廣州=ɐŋ˥
寬式,𪅂,湘,青～子：蒼鷺,婁底=ʦɔŋ˦
寬式,,贛,淘氣,萍乡=ȵiɛ˩˧
寬式,䍽,官,羖～：回民稱山羊,銀川=•li
寬式,,吳,①塊狀東西；②東西沒有調勻，裏面有疙瘩,溫州=lai˩;無錫=lɛ˨˩˧
寬式,鱉,贛,比喻女陰,萍乡=piɛ˩˧
寬式,,吳,爛,寧波=dɐʔ˩˨
寬式,灒,"官,贛,吳,平,粵",①濺，液體受沖擊向四外射出；②（鋼鐵）淬火,貴陽=ʦan˨˦;萬榮=ʦæ)˧;銀川=ʦan˩˧;柳州=ʦã˨˦;南昌=ʦan˧˥;杭州=ʦɛ̃˥;金華=ʦɑ˥;寧波=ʦɛ˦;上海=zᴇ˨˧;溫州=ʦa˦˨;南寧=ʦan˨;廣州=ʦan˧
寬式,,官,①（棉麻織品、紙張）不結實，易損；②（身體）虛弱；③分量不足,銀川=ʐaŋ˦
寬式,㜺,"官,吳,平,粵",①優異，美好，棒，妙；②漂亮；③愜意,南通=ʦã˥;柳州=ʦã;寧波=ʦɛ˦;上海=ʦᴇ;南寧=ʦan˧，ʦon˧;廣州=ʦan˨;東莞=ʦɛŋ˧˥
寬式,䘅,閩,米糠中生的小蟲,福州=tai˥˧;建甌=ti˨˩
寬式,,吳,到處講；大講特講,溫州=la˧˩
寬式,鬞,平,～ ：穿著辦事不利索；講話不簡潔，語無倫次,南寧=noŋ˥
寬式,,官,梢，树梢,貴陽=tian˥
寬式,䟐,"粵,客",①迅捷，急速，不拖延；②（衣著）不相稱，不像樣，不合身,廣州=lek˥;長汀=lia˨;梅縣=lak˥
寬式,攩,吳,推，擋住,嘉興=t ̕ã˥˩
